1,Portugal child sex trial to begin,The trial of seven people accused of forming a child sex ring in Portuguese care homes is set to begin.
4,Unravelling of human code paves way for new treatments,"TAILORED therapies to target a range of diseases, such as diabetes and breast cancer, may be a step closer after the final draft of the gene-rich part of the  quot;human book of life quot; was published yesterday."
3,UPDATE:Stanchart To Buy 51 Stake In Indonesia Bk Permata,JAKARTA (Dow Jones)--A consortium led by Standard Chartered PLC (STAN.LN) won the bidding for a majority stake in PT Bank Permata (BNLI.
3,Mylan vows to refile generic drug case,Mylan Pharmaceuticals vowed yesterday to refile what it says will be a stronger federal complaint against the Food and Drug Administration over a ruling that has forced the company to compete with so-called  quot;authorized generics. quot;
3,Zients Finds Sweet Spot,"Batting at the top of the Washington Baseball Club's order is Jeffrey Zients, who has emerged from virtual obscurity to be the guiding hand of the local investment group looking to buy the Expos."
4,"U2 Lovers Mad? Most Excited With iPod Deal, Fan Website Editor &lt;b&gt;...&lt;/b&gt;",The majority of fans of the rock group U2 are happy and excited with its expected announcement of a deal with Apple Computer to launch a special-edition U2 
2,'Zippy' chipper despite loss,A couple of the somebodies around here are going to walk away from Flushing Meadow with a million bucks apiece in their petty cash stash. You can call them champ.
3,US Stocks Lower,Investors sent US stocks sharply lower today as oil prices continued their climb higher and new questions about the safety of arthritis drugs hit pharmaceutical stocks.
1,Bush leads way on campaign trail,"President  Bush says better job figures show his policies are working, as a new opinion poll puts him in the lead."
4,The Complete Guide to iPod photo Pictures,"If you #39;re reading this, you either have a brand new iPod photo or are thinking about getting one. In either case, you #39;re probably excited about carrying your entire digital photo "
1,U.S. Prepares for Possible Flu Outbreak,"WASHINGTON - Closing schools, restricting travel and rationing scarce medications may be the nation's first protections if a powerful new flu strain spurs a worldwide outbreak because it will take months to brew a vaccine, say government preparations for the next pandemic.    Specialists say it's only a matter of time before the next one strikes, and concern is rising that the recurring bird flu in Asia could be the trigger if it mutates in a way that lets it spread easily among people..."
3,"Insurance giant to  #39;export #39; 1,100 jobs to India","One of the country #39;s biggest insurance firms today announced plans to transfer more than 1,100 jobs to India over the next few years, sparking fears of a  quot;crisis quot; in the UK."
4,MS buys anti-spyware GIANT,"Having been plagued with e-bugs, Bill and the Boyz say theyll use intellectual property and technology assets from the acquisition to provide Microsoft Windows customers with new tools to help protect them from the threat of spyware, and other "
3,Tiffany profit slips on weak Japan sales,"Jewelry retailer Tiffany  amp; Co., dragged down by weaker-than-expected sales in Japan and higher precious metal and diamond costs, recorded a 26 percent drop in third-quarter earnings."
3,Court sides with state in case against FERC,"Federal energy regulators improperly calculated how much money energy companies should refund to California consumers, and the state should get another "
2,Three high-profile coaches out of Ole Miss picture,"OXFORD, Miss. - Three high-profile coaches are no longer being considered to fill the football coaching vacancy at the University of Mississippi."
1,Bangladeshi politicians attacked,A former president and former foreign minister of Bangladesh are attacked in the north of the country.
4,Wanadoo Teams with Loudeye to Extend Music Service," PARIS (Reuters) - Wanadoo has signed a deal with U.S.-based  digital media firm Loudeye &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=LOUD.O qtype=sym infotype=info qcat=news""&gt;LOUD.O&lt;/A&gt; to bring its online music  service to subscribers in the Netherlands and Spain, the  Internet division of France Telecom &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=FTE.PA qtype=sym infotype=info qcat=news""&gt;FTE.PA&lt;/A&gt; said on Tuesday."
2,Stadler Rallies to Win,"Craig Stadler makes up a four-shot deficit and birdies the final four holes Sunday to win the Tradition by one shot at 13-under-par in Aloha, Ore."
4,News: Website offers Caller I.D. falsification service,"Not just for phone hackers anymore, a California entrepreneur hopes to sell bill collectors and private investigators on the virtues of spoofing.\"
4,No Intel Inside TV,"The chip originally was to be released in the second half of this year, helping the microprocessor giant in its big push into the consumer electronics market."
3,EPA Announces More Airliner Water Tests,The US Environmental Protection Agency launched new drinking water quality inspections on airliners Tuesday after it found coliform bacteria in the drinking water of one of every eight passenger planes it tested.
3,EU #39;s Monti says he #39;ll win Microsoft case,European Competition Commissioner Mario Monti said he is  quot;confident quot; the European Union #39;s second-highest court will dismiss an attempt by Microsoft Corp.
4,Integrity of Florida E-Voting in Doubt (AP),"AP - With polls showing nearly equal numbers of Florida voters for President Bush and Sen. John Kerry, the election's outcome may again hinge on a Florida recount. And the more that Floridians learn about how voting machines work, the more they question whether the 15 counties with paperless voting systems can accurately count and recount votes."
1,Fischer on Iran: Step by step forward on basis of realism,"Brussels, Dec 13, IRNA -- German Foreign Minister Joschka Fischer said Monday that so long Iran #39;s voluntary suspension of enrichment activities continues, the EU commitments also remain valid."
2,Red Sox to meet with Pedro in Dominican,"BOSTON -- The Red Sox offered arbitration to nine players Tuesday, including three key players who helped the club win its first World Series since 1918."
2,"Deng, Bulls wear down Bryant, get a home win","When Kobe Bryant scored 9 consecutive points early in the fourth quarter, it looked as though the Bulls had no hope of beating the Lakers on Wednesday night."
3,Boeing: Pact Battle Not Linked to Vote,Boeing Co. #39;s chief executive on Monday said his call for Washington to end a pact with Europe on aircraft development funding was not aimed at garnering political support ahead of the US presidential election.
2,Minn. to Play in Music City Bowl in Tenn. (AP),"AP - Minnesota will play in the Music City Bowl on Dec. 31, the Golden Gophers' third straight postseason appearance."
1,Arafat to Be Flown for Treatment in France," RAMALLAH, West Bank (Reuters) - Gravely ill Palestinian  leader Yasser Arafat agreed on Thursday to be rushed to a  French hospital as fears grew for the icon of the struggle for  a Palestinian state."
1,Republicans Push Ahead to Extend Tax Cuts,A House-Senate conference is expected to agree today to extend a package of tax cuts set to expire at the end of this year.
3,"Fruit Prices May Go Up, But Growers Still Hurt",Hurricane damage could make battered Florida grapefruit growers the beneficiaries of a bidding war between domestic and international buyers.
3,Sony Agrees to Buy MGM for Nearly  #36;5 Bln (Reuters),"Reuters - A bidding group headlined by Sony\Corp. (6758.T) agreed in principle to buy Hollywood film studio\Metro-Goldwyn-Mayer  for nearly  #36;5 billion on Monday,\after rival bidder Time Warner Inc.  withdrew from the\auction."
3,Lock-in rates for heating oil a gamble for local suppliers,"LAWRENCE -- The 6,000 letters offering to lock in prices for a season's worth of heating oil were mailed a couple of weeks ago to customers of Haffner's Service Station Inc. But even though the prices being charged are about a third higher than last year, the contracts are a crapshoot for Peggy Willett."
3,Beating the lock,Bike lock maker Kryptonite struggled Friday to reassure customers and protect its reputation after the disclosure that its U-lock can be foiled by a ballpoint pen.
2,O #39;Neal is turning up the Heat,"Shaquille O #39;Neal has the Heat off to their best start ever after scoring 20 points, grabbing 9 rebounds, and blocking 3 shots in a 103-93 victory over the Washington Wizards last night in Miami."
2,Willingham warns Irish to beware of Washington,"SOUTH BEND, Ind. -- Notre Dame will feel a little more at home today than the last time it returned from the road. Two weeks ago, the Irish were reeling as they entered the home opener after a season-opening loss at Brigham Young."
